time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,NotFinished,WillFinishTooSoonContext,NotFinishedOnTimeContext,MinimumCores,ETPercentile,RemainingSimulationTimeMetric,TotalCores
1612875399,null,807,1310,null,null,null,null,null,null,91,5890,15
1612875429,null,804,1340,null,null,null,null,null,null,91,5860,15
1612875459,null,801,1370,null,null,null,null,null,null,91,5830,15
1612875489,null,790,1400,null,null,null,null,null,null,89,5800,15
1612875519,null,785,1430,null,null,null,null,null,null,89,5770,15
1612875549,null,782,1460,null,null,null,null,null,null,89,5740,15
1612875579,null,776,1490,null,null,null,null,null,null,90,5710,15
1612875609,null,772,1520,null,null,null,null,null,null,89,5680,17
1612875639,null,767,1550,null,null,null,null,null,null,90,5650,17
1612875669,null,756,1580,null,null,null,null,null,null,87,5620,17
1612875699,null,753,1610,null,null,null,null,null,null,87,5590,17
1612875729,null,745,1640,null,null,null,null,null,null,87,5560,17
1612875759,null,739,1670,null,null,null,null,null,null,88,5530,17
1612875789,null,730,1700,null,null,null,null,null,null,85,5500,17
1612875819,null,723,1730,null,null,null,null,null,null,88,5470,17
1612875849,null,715,1760,null,null,null,null,null,null,88,5440,17
1612875879,null,714,1790,null,null,null,null,null,null,88,5410,17
1612875909,null,710,1820,null,null,null,null,null,null,88,5380,17
1612875939,null,692,1850,null,null,null,null,null,null,86,5350,17
1612875969,null,690,1880,null,null,null,null,null,null,86,5320,17
1612875999,null,687,1910,null,null,null,null,null,null,86,5290,17
1612876029,null,679,1940,null,null,null,null,null,null,86,5260,17
1612876059,null,665,1970,null,null,null,null,null,null,83,5230,17
1612876089,null,662,2000,null,null,null,null,null,null,83,5200,17
1612876119,null,653,2030,null,null,null,null,null,null,83,5170,17
1612876149,null,648,2060,null,null,null,null,null,null,83,5140,17
1612876179,null,636,2090,null,null,null,null,null,null,81,5110,17
1612876209,null,626,2120,null,null,null,null,null,null,81,5080,17
1612876239,null,622,2150,null,null,null,null,null,null,81,5050,17
1612876269,null,619,2180,null,null,null,null,null,null,81,5020,17
1612876299,null,600,2210,null,null,null,null,null,null,80,4990,17
1612876329,null,595,2240,null,null,null,null,null,null,80,4960,17
1612876359,null,592,2270,null,null,null,null,null,null,80,4930,17
1612876389,null,573,2300,null,null,null,null,null,null,78,4900,17
1612876419,null,566,2330,null,null,null,null,null,null,79,4870,17
1612876449,null,562,2360,null,null,null,null,null,null,78,4840,17
1612876479,null,546,2390,null,null,null,null,null,null,77,4810,19
1612876509,null,537,2420,null,null,null,null,null,null,77,4780,19
1612876539,null,533,2450,null,null,null,null,null,null,77,4750,19
1612876569,null,515,2480,null,null,null,null,null,null,75,4720,19
1612876599,null,505,2510,null,null,null,null,null,null,72,4690,19
1612876629,null,500,2540,null,null,null,null,null,null,72,4660,19
1612876659,null,482,2570,null,null,null,null,null,null,70,4630,19
1612876689,null,473,2600,null,null,null,null,null,null,74,4600,19
1612876719,null,453,2630,null,null,null,null,null,null,71,4570,19
1612876749,null,449,2660,null,null,null,null,null,null,71,4540,19
1612876779,null,441,2690,null,null,null,null,null,null,71,4510,19
1612876809,null,418,2720,null,null,null,null,null,null,71,4480,19
1612876839,null,413,2750,null,null,null,null,null,null,71,4450,19
1612876869,null,389,2780,null,null,null,null,null,null,70,4420,19
1612876899,null,382,2810,null,null,null,null,null,null,71,4390,19
1612876929,null,358,2840,null,null,null,null,null,null,70,4360,19
1612876959,null,353,2870,null,null,null,null,null,null,70,4330,19
1612876989,null,326,2900,null,null,null,null,null,null,69,4300,19
1612877019,null,320,2930,null,null,null,null,null,null,70,4270,19
1612877049,null,295,2960,null,null,null,null,null,null,69,4240,19
1612877079,null,274,2990,null,null,null,null,null,null,68,4210,19
1612877109,null,261,3020,null,null,null,null,null,null,68,4180,19
1612877139,null,231,3050,null,null,null,null,null,null,68,4150,19
1612877169,null,204,3080,null,null,null,null,null,null,65,4120,19
1612877199,null,172,3110,null,null,null,null,null,null,65,4090,19
1612877229,null,140,3140,null,null,null,null,null,null,64,4060,19
1612877259,null,177,3170,null,null,null,null,null,null,60,4030,17
1612877289,null,172,3200,null,null,null,null,null,null,60,4000,17
1612877319,null,242,3230,null,null,null,null,null,null,62,3970,15
1612877349,null,236,3260,null,null,null,null,null,null,62,3940,15
1612877379,null,230,3290,null,null,null,null,null,null,62,3910,15
1612877409,null,246,3320,null,null,null,null,null,null,56,3880,13
1612877439,null,241,3350,null,null,null,null,null,null,57,3850,13
1612877469,null,236,3380,null,null,null,null,null,null,57,3820,13
1612877499,null,232,3410,null,null,null,null,null,null,57,3790,13
1612877529,null,229,3440,null,null,null,null,null,null,57,3760,13
1612877559,null,224,3470,null,null,null,null,null,null,57,3730,13
1612877589,null,217,3500,null,null,null,null,null,null,57,3700,13
1612877619,null,207,3530,null,null,null,null,null,null,57,3670,13
1612877649,null,201,3560,null,null,null,null,null,null,58,3640,13
1612877679,null,183,3590,null,null,null,null,null,null,57,3610,13
1612877709,null,165,3620,null,null,null,null,null,null,56,3580,13
1612877739,null,163,3650,null,null,null,null,null,null,56,3550,13
1612877769,null,157,3680,null,null,null,null,null,null,55,3520,13
1612877799,null,154,3710,null,null,null,null,null,null,55,3490,13
1612877829,null,151,3740,null,null,null,null,null,null,55,3460,13
1612877859,null,146,3770,null,null,null,null,null,null,55,3430,13
1612877889,null,142,3800,null,null,null,null,null,null,55,3400,13
1612877919,null,139,3830,null,null,null,null,null,null,55,3370,13
1612877949,null,81,3860,null,null,null,null,null,null,53,3340,13
1612877979,null,49,3890,null,null,null,null,null,null,52,3310,13
1612878009,null,15,3920,null,null,null,null,null,null,51,3280,13
1612878039,null,10,3950,null,null,null,null,null,null,51,3250,13
1612878069,null,7,3980,null,null,null,null,null,null,52,3220,13
