time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,WillFinishTooSoonContext,NotFinishedOnTimeContext,RemainingSimulationTimeMetric,TotalCores
1606925745,null,null,null,19282.0,null,null,null,null,null
1606925775,null,null,null,19292.5,null,null,null,null,null
1606925805,null,null,null,19303.0,null,null,null,null,null
1606925835,null,null,null,19333.0,null,null,null,null,null
1606925865,null,null,null,19343.5,null,null,null,null,null
1606925895,null,null,null,19354.0,null,null,null,null,null
1606925925,null,null,null,19384.0,null,null,null,null,null
1606925955,null,null,null,19394.5,null,null,null,null,null
1606925985,null,null,null,19743.0,null,null,null,null,null
1606926015,null,null,null,19753.0,null,null,null,null,null
1606926045,null,null,null,19763.0,null,null,null,null,null
1606926075,null,null,null,19793.0,null,null,null,null,null
1606926105,null,null,null,19803.0,null,null,null,null,null
1606926135,null,null,null,19813.0,null,null,null,null,null
1606926165,null,null,null,19843.0,null,null,null,null,null
1606926195,null,null,null,19853.0,null,null,null,null,null
1606926225,null,null,null,19883.0,null,null,null,null,null
1606926255,null,null,null,19893.0,null,null,null,null,null
1606926285,null,null,null,19412.5,null,null,null,null,null
1606926315,null,null,null,19113.0,null,null,null,null,null
1606926345,null,null,null,19143.0,null,null,null,null,null
1606926375,null,null,null,19154.0,null,null,null,null,null
1606926405,null,null,null,19165.0,null,null,null,null,null
1606926435,null,null,null,19195.0,null,null,null,null,null
1606926465,null,null,null,19206.0,null,null,null,null,null
1606926495,null,null,null,19217.0,null,null,null,null,null
1606926525,null,null,null,19247.0,null,null,null,null,null
1606926555,null,null,null,19565.5,null,null,null,null,null
1606926585,null,null,null,19595.5,null,null,null,null,null
1606926615,null,null,null,19606.0,null,null,null,null,null
1606926645,null,null,null,19616.5,null,null,null,null,null
1606926675,null,null,null,19646.5,null,null,null,null,null
1606926705,null,null,null,19657.0,null,null,null,null,null
1606926735,null,null,null,19667.5,null,null,null,null,null
1606926765,null,null,null,19697.5,null,null,null,null,null
1606926795,null,null,null,19708.0,null,null,null,null,null
1606926825,null,null,null,19718.5,null,null,null,null,null
1606926855,null,null,null,19748.5,null,null,null,null,null
1606926885,null,null,null,19759.0,null,null,null,null,null
1606926915,null,null,null,19789.0,null,null,null,null,null
1606926945,null,null,null,19799.5,null,null,null,null,null
1606926975,null,null,null,19810.0,null,null,null,null,null
1606927005,null,null,null,19840.0,null,null,null,null,null
1606927035,null,null,null,19850.5,null,null,null,null,null
1606927065,null,null,null,19861.0,null,null,null,null,null
1606927095,null,null,null,19891.0,null,null,null,null,null
1606927125,null,null,null,19901.5,null,null,null,null,null
1606927155,null,null,null,19931.5,null,null,null,null,null
1606927185,null,null,null,19942.0,null,null,null,null,null
1606927215,null,null,null,19952.5,null,null,null,null,null
1606927245,null,null,null,19982.5,null,null,null,null,null
1606927275,null,null,null,19503.0,null,null,null,null,null
1606927305,null,null,null,19514.0,null,null,null,null,null
1606927335,null,null,null,19525.0,null,null,null,null,null
1606927365,null,null,null,19555.0,null,null,null,null,null
1606927395,null,null,null,19566.0,null,null,null,null,null
1606927425,null,null,null,19577.0,null,null,null,null,null
1606927455,null,null,null,19607.0,null,null,null,null,null
1606927485,null,null,null,19618.0,null,null,null,null,null
1606927515,null,null,null,19629.0,null,null,null,null,null
1606927545,null,null,null,19659.0,null,null,null,null,null
1606927575,null,null,null,19670.0,null,null,null,null,null
1606927605,null,null,null,19681.0,null,null,null,null,null
1606927635,null,null,null,19711.0,null,null,null,null,null
1606927665,null,null,null,19722.0,null,null,null,null,null
1606927695,null,null,null,19733.0,null,null,null,null,null
1606927725,null,null,null,19763.0,null,null,null,null,null
1606927755,null,null,null,19774.0,null,null,null,null,null
1606927785,null,null,null,19804.0,null,null,null,null,null
1606927815,null,null,null,19815.0,null,null,null,null,null
1606927845,null,null,null,19826.0,null,null,null,null,null
1606927875,null,null,null,19856.0,null,null,null,null,null
1606927905,null,null,null,19867.0,null,null,null,null,null
1606927935,null,null,null,19878.0,null,null,null,null,null
1606927965,null,null,null,19908.0,null,null,null,null,null
1606927995,null,null,null,19919.0,null,null,null,null,null
1606928025,null,null,null,19930.0,null,null,null,null,null
1606928055,null,null,null,19960.0,null,null,null,null,null
1606928085,null,null,null,19971.0,null,null,null,null,null
1606928115,null,null,null,19982.0,null,null,null,null,null
1606928145,null,null,null,20012.0,null,null,null,null,null
1606928175,null,null,null,19534.5,null,null,null,null,null
1606928205,null,null,null,19546.0,null,null,null,null,null
1606928235,null,null,null,19557.5,null,null,null,null,null
1606928265,null,null,null,19587.5,null,null,null,null,null
1606928295,null,null,null,19599.0,null,null,null,null,null
1606928325,null,null,null,19610.5,null,null,null,null,null
1606928355,null,null,null,19640.5,null,null,null,null,null
1606928385,null,null,null,19652.0,null,null,null,null,null
1606928415,null,null,null,19682.0,null,null,null,null,null
1606928445,null,null,null,19693.5,null,null,null,null,null
1606928475,null,null,null,19705.0,null,null,null,null,null
1606928505,null,null,null,19735.0,null,null,null,null,null
1606928535,null,null,null,19746.5,null,null,null,null,null
1606928565,null,null,null,19758.0,null,null,null,null,null
1606928595,null,null,null,19788.0,null,null,null,null,null
1606928625,null,null,null,19799.5,null,null,null,null,null
1606928655,null,null,null,19829.5,null,null,null,null,null
1606928685,null,null,null,19841.0,null,null,null,null,null
1606928715,null,null,null,19852.5,null,null,null,null,null
1606928745,null,null,null,19882.5,null,null,null,null,null
1606928775,null,null,null,19894.0,null,null,null,null,null
1606928805,null,null,null,19905.5,null,null,null,null,null
1606928835,null,null,null,19935.5,null,null,null,null,null
1606928865,null,null,null,19947.0,null,null,null,null,null
1606928895,null,null,null,19977.0,null,null,null,null,null
1606928925,null,null,null,19988.5,null,null,null,null,null
1606928955,null,null,null,20000.0,null,null,null,null,null
1606928985,null,null,null,20030.0,null,null,null,null,null
1606929015,null,null,null,20041.5,null,null,null,null,null
1606929045,null,null,null,19567.0,null,null,null,null,null
1606929075,null,null,null,19579.0,null,null,null,null,null
1606929105,null,null,null,19609.0,null,null,null,null,null
1606929135,null,null,null,19621.0,null,null,null,null,null
1606929165,null,null,null,19633.0,null,null,null,null,null
1606929195,null,null,null,19663.0,null,null,null,null,null
1606929225,null,null,null,19675.0,null,null,null,null,null
1606929255,null,null,null,19687.0,null,null,null,null,null
1606929285,null,null,null,19717.0,null,null,null,null,null
1606929315,null,null,null,19729.0,null,null,null,null,null
1606929345,null,null,null,19759.0,null,null,null,null,null
1606929375,null,null,null,19771.0,null,null,null,null,null
1606929405,null,null,null,19783.0,null,null,null,null,null
1606929435,null,null,null,19813.0,null,null,null,null,null
1606929465,null,null,null,19825.0,null,null,null,null,null
1606929495,null,null,null,19837.0,null,null,null,null,null
1606929525,null,null,null,19867.0,null,null,null,null,null
1606929555,null,null,null,19879.0,null,null,null,null,null
1606929585,null,null,null,19909.0,null,null,null,null,null
1606929615,null,null,null,19921.0,null,null,null,null,null
1606929645,null,null,null,19933.0,null,null,null,null,null
1606929675,null,null,null,19963.0,null,null,null,null,null
1606929705,null,null,null,19975.0,null,null,null,null,null
1606929735,null,null,null,19987.0,null,null,null,null,null
1606929765,null,null,null,20017.0,null,null,null,null,null
1606929795,null,null,null,20285.0,null,null,null,null,null
1606929825,null,null,null,20315.0,null,null,null,null,null
1606929855,null,null,null,20326.5,null,null,null,null,null
1606929885,null,null,null,19849.0,null,null,null,null,null
1606929915,null,null,null,19613.0,null,null,null,null,null
1606929945,null,null,null,19643.0,null,null,null,null,null
1606929975,null,null,null,19655.5,null,null,null,null,null
1606930005,null,null,null,19668.0,null,null,null,null,null
1606930035,null,null,null,19698.0,null,null,null,null,null
1606930065,null,null,null,19710.5,null,null,null,null,null
1606930095,null,null,null,19723.0,null,null,null,null,null
1606930125,null,null,null,19753.0,null,null,null,null,null
1606930155,null,null,null,19765.5,null,null,null,null,null
1606930185,null,null,null,20023.0,null,null,null,null,null
1606930215,null,null,null,20053.0,null,null,null,null,null
1606930245,null,null,null,20065.0,null,null,null,null,null
1606930275,null,null,null,20095.0,null,null,null,null,null
1606930305,null,null,null,20107.0,null,null,null,null,null
1606930335,null,null,null,20119.0,null,null,null,null,null
1606930365,null,null,null,20149.0,null,null,null,null,null
1606930395,null,null,null,20161.0,null,null,null,null,null
1606930425,null,null,null,20173.0,null,null,null,null,null
1606930455,null,null,null,20203.0,null,null,null,null,null
1606930485,null,null,null,20215.0,null,null,null,null,null
1606930515,null,null,null,20245.0,null,null,null,null,null
1606930545,null,null,null,20257.0,null,null,null,null,null
1606930575,null,null,null,20269.0,null,null,null,null,null
1606930605,null,null,null,20299.0,null,null,null,null,null
1606930635,null,null,null,20311.0,null,null,null,null,null
1606930665,null,null,null,19838.0,null,null,null,null,null
1606930695,null,null,null,19850.5,null,null,null,null,null
1606930725,null,null,null,19880.5,null,null,null,null,null
1606930755,null,null,null,19893.0,null,null,null,null,null
1606930785,null,null,null,19905.5,null,null,null,null,null
1606930815,null,null,null,19935.5,null,null,null,null,null
1606930845,null,null,null,19948.0,null,null,null,null,null
1606930875,null,null,null,19978.0,null,null,null,null,null
1606930905,null,null,null,19990.5,null,null,null,null,null
1606930935,null,null,null,20003.0,null,null,null,null,null
1606930965,null,null,null,20033.0,null,null,null,null,null
1606930995,null,null,null,20045.5,null,null,null,null,null
1606931025,null,null,null,20058.0,null,null,null,null,null
1606931055,null,null,null,20088.0,null,null,null,null,null
1606931085,null,null,null,20100.5,null,null,null,null,null
1606931115,null,null,null,20130.5,null,null,null,null,null
1606931145,null,null,null,20143.0,null,null,null,null,null
1606931175,null,null,null,20155.5,null,null,null,null,null
1606931205,null,null,null,20185.5,null,null,null,null,null
1606931235,null,null,null,20198.0,null,null,null,null,null
1606931265,null,null,null,20210.5,null,null,null,null,null
1606931295,null,null,null,20240.5,null,null,null,null,null
1606931325,null,null,null,20253.0,null,null,null,null,null
1606931355,null,null,null,20265.5,null,null,null,null,null
1606931385,null,null,null,20295.5,null,null,null,null,null
1606931415,null,null,null,19828.0,null,null,null,null,null
1606931445,null,null,null,19841.0,null,null,null,null,null
1606931475,null,null,null,19854.0,null,null,null,null,null
1606931505,null,null,null,19884.0,null,null,null,null,null
1606931535,null,null,null,19897.0,null,null,null,null,null
1606931565,null,null,null,19927.0,null,null,null,null,null
1606931595,null,null,null,19940.0,null,null,null,null,null
1606931625,null,null,null,19953.0,null,null,null,null,null
1606931655,null,null,null,19983.0,null,null,null,null,null
1606931685,null,null,null,19996.0,null,null,null,null,null
1606931715,null,null,null,20009.0,null,null,null,null,null
1606931745,null,null,null,20039.0,null,null,null,null,null
1606931775,null,null,null,20052.0,null,null,null,null,null
1606931805,null,null,null,20065.0,null,null,null,null,null
1606931835,null,null,null,20095.0,null,null,null,null,null
1606931865,null,null,null,20108.0,null,null,null,null,null
1606931895,null,null,null,20121.0,null,null,null,null,null
1606931925,null,null,null,20151.0,null,null,null,null,null
1606931955,null,null,null,20164.0,null,null,null,null,null
1606931985,null,null,null,20177.0,null,null,null,null,null
1606932015,null,null,null,20207.0,null,null,null,null,null
1606932045,null,null,null,20220.0,null,null,null,null,null
1606932075,null,null,null,19775.5,null,null,null,null,null
1606932105,null,null,null,19772.5,null,null,null,null,null
1606932135,null,null,null,19802.5,null,null,null,null,null
1606932165,null,null,null,19816.0,null,null,null,null,null
1606932195,null,null,null,19846.0,null,null,null,null,null
1606932225,null,null,null,19859.5,null,null,null,null,null
1606932255,null,null,null,19873.0,null,null,null,null,null
1606932285,null,null,null,19903.0,null,null,null,null,null
1606932315,null,null,null,19916.5,null,null,null,null,null
1606932345,null,null,null,19930.0,null,null,null,null,null
1606932375,null,null,null,19960.0,null,null,null,null,null
1606932405,null,null,null,19973.5,null,null,null,null,null
1606932435,null,null,null,20003.5,null,null,null,null,null
1606932465,null,null,null,20017.0,null,null,null,null,null
1606932495,null,null,null,20030.5,null,null,null,null,null
1606932525,null,null,null,20060.5,null,null,null,null,null
1606932555,null,null,null,20074.0,null,null,null,null,null
1606932585,null,null,null,20087.5,null,null,null,null,null
1606932615,null,null,null,20117.5,null,null,null,null,null
1606932645,null,null,null,20131.0,null,null,null,null,null
1606932705,null,null,null,20174.5,null,null,null,null,null
1606932735,null,null,null,19907.5,null,null,null,null,null
1606932765,null,null,null,19735.0,null,null,null,null,null
1606932795,null,null,null,19765.0,null,null,null,null,null
1606932825,null,null,null,19779.0,null,null,null,null,null
1606932855,null,null,null,19793.0,null,null,null,null,null
1606932885,null,null,null,19823.0,null,null,null,null,null
1606932915,null,null,null,19837.0,null,null,null,null,null
1606932945,null,null,null,19851.0,null,null,null,null,null
1606932975,null,null,null,19881.0,null,null,null,null,null
1606933005,null,null,null,19895.0,null,null,null,null,null
1606933035,null,null,null,20108.5,null,null,null,null,null
1606933065,null,null,null,20122.0,null,null,null,null,null
1606933095,null,null,null,20135.5,null,null,null,null,null
1606933125,null,null,null,20165.5,null,null,null,null,null
1606933155,null,null,null,20179.0,null,null,null,null,null
1606933185,null,null,null,20192.5,null,null,null,null,null
1606933215,null,null,null,20222.5,null,null,null,null,null
1606933245,null,null,null,20236.0,null,null,null,null,null
1606933275,null,null,null,20266.0,null,null,null,null,null
1606933305,null,null,null,20279.5,null,null,null,null,null
1606933335,null,null,null,19825.0,null,null,null,null,null
1606933365,null,null,null,19839.0,null,null,null,null,null
1606933395,null,null,null,19869.0,null,null,null,null,null
1606933425,null,null,null,19883.0,null,null,null,null,null
1606933455,null,null,null,19897.0,null,null,null,null,null
1606933485,null,null,null,19927.0,null,null,null,null,null
1606933515,null,null,null,19941.0,null,null,null,null,null
1606933545,null,null,null,19955.0,null,null,null,null,null
1606933575,null,null,null,19985.0,null,null,null,null,null
1606933605,null,null,null,19999.0,null,null,null,null,null
1606933635,null,null,null,20029.0,null,null,null,null,null
1606933665,null,null,null,20043.0,null,null,null,null,null
1606933695,null,null,null,20057.0,null,null,null,null,null
1606933725,null,null,null,20087.0,null,null,null,null,null
1606933755,null,null,null,20101.0,null,null,null,null,null
1606933785,null,null,null,20115.0,null,null,null,null,null
1606933815,null,null,null,20145.0,null,null,null,null,null
1606933845,null,null,null,20159.0,null,null,null,null,null
1606933875,null,null,null,19744.5,null,null,null,null,null
1606933905,null,null,null,19728.0,null,null,null,null,null
1606933935,null,null,null,19758.0,null,null,null,null,null
1606933965,null,null,null,19772.5,null,null,null,null,null
1606933995,null,null,null,19802.5,null,null,null,null,null
1606934025,null,null,null,19817.0,null,null,null,null,null
1606934055,null,null,null,19831.5,null,null,null,null,null
1606934085,null,null,null,19861.5,null,null,null,null,null
1606934115,null,null,null,19876.0,null,null,null,null,null
1606934145,null,null,null,19890.5,null,null,null,null,null
1606934175,null,null,null,19920.5,null,null,null,null,null
1606934205,null,null,null,19935.0,null,null,null,null,null
1606934235,null,null,null,19965.0,null,null,null,null,null
1606934265,null,null,null,19979.5,null,null,null,null,null
1606934295,null,null,null,19994.0,null,null,null,null,null
1606934325,null,null,null,20024.0,null,null,null,null,null
1606934355,null,null,null,20038.5,null,null,null,null,null
1606934385,null,null,null,19603.0,null,null,null,null,null
1606934415,null,null,null,19618.0,null,null,null,null,null
1606934445,null,null,null,19648.0,null,null,null,null,null
1606934475,null,null,null,19663.0,null,null,null,null,null
1606934505,null,null,null,19678.0,null,null,null,null,null
1606934535,null,null,null,19708.0,null,null,null,null,null
1606934565,null,null,null,19723.0,null,null,null,null,null
1606934595,null,null,null,19738.0,null,null,null,null,null
1606934625,null,null,null,19768.0,null,null,null,null,null
1606934655,null,null,null,19783.0,null,null,null,null,null
1606934685,null,null,null,19798.0,null,null,null,null,null
1606934715,null,null,null,19828.0,null,null,null,null,null
1606934745,null,null,null,19843.0,null,null,null,null,null
1606934775,null,null,null,19873.0,null,null,null,null,null
1606934805,null,null,null,19888.0,null,null,null,null,null
1606934835,null,null,null,19463.5,null,null,null,null,null
1606934865,null,null,null,19479.0,null,null,null,null,null
1606934895,null,null,null,19509.0,null,null,null,null,null
1606934925,null,null,null,19524.5,null,null,null,null,null
1606934955,null,null,null,19540.0,null,null,null,null,null
1606934985,null,null,null,19570.0,null,null,null,null,null
1606935015,null,null,null,19585.5,null,null,null,null,null
1606935045,null,null,null,19601.0,null,null,null,null,null
1606935075,null,null,null,19631.0,null,null,null,null,null
1606935105,null,null,null,19646.5,null,null,null,null,null
1606935135,null,null,null,19662.0,null,null,null,null,null
1606935165,null,null,null,19692.0,null,null,null,null,null
1606935195,null,null,null,19828.0,null,null,null,null,null
1606935225,null,null,null,19447.5,null,null,null,null,null
1606935255,null,null,null,19434.0,null,null,null,null,null
1606935285,null,null,null,19449.5,null,null,null,null,null
1606935315,null,null,null,19465.0,null,null,null,null,null
1606935345,null,null,null,19495.0,null,null,null,null,null
1606935375,null,null,null,19510.5,null,null,null,null,null
1606935405,null,null,null,19526.0,null,null,null,null,null
1606935435,null,null,null,19556.0,null,null,null,null,null
1606935465,null,null,null,19571.5,null,null,null,null,null
1606935495,null,null,null,19587.0,null,null,null,null,null
1606935525,null,null,null,19617.0,null,null,null,null,null
1606935555,null,null,null,19632.5,null,null,null,null,null
1606935585,null,null,null,19249.0,null,null,null,null,null
1606935615,null,null,null,19237.0,null,null,null,null,null
1606935645,null,null,null,19267.0,null,null,null,null,null
1606935675,null,null,null,19283.0,null,null,null,null,null
1606935705,null,null,null,19313.0,null,null,null,null,null
1606935735,null,null,null,19329.0,null,null,null,null,null
1606935765,null,null,null,19345.0,null,null,null,null,null
1606935795,null,null,null,19375.0,null,null,null,null,null
1606935825,null,null,null,19391.0,null,null,null,null,null
1606935855,null,null,null,19407.0,null,null,null,null,null
1606935885,null,null,null,19437.0,null,null,null,null,null
1606935915,null,null,null,19039.0,null,null,null,null,null
1606935945,null,null,null,19055.5,null,null,null,null,null
1606935975,null,null,null,19072.0,null,null,null,null,null
1606936005,null,null,null,19102.0,null,null,null,null,null
1606936035,null,null,null,19118.5,null,null,null,null,null
1606936065,null,null,null,19148.5,null,null,null,null,null
1606936095,null,null,null,19165.0,null,null,null,null,null
1606936125,null,null,null,19181.5,null,null,null,null,null
1606936155,null,null,null,19211.5,null,null,null,null,null
1606936185,null,null,null,18828.0,null,null,null,null,null
1606936215,null,null,null,18845.0,null,null,null,null,null
1606936245,null,null,null,18862.0,null,null,null,null,null
1606936275,null,null,null,18892.0,null,null,null,null,null
1606936305,null,null,null,18909.0,null,null,null,null,null
1606936335,null,null,null,18926.0,null,null,null,null,null
1606936365,null,null,null,18696.0,null,null,null,null,null
1606936395,null,null,null,18635.0,null,null,null,null,null
1606936425,null,null,null,18652.0,null,null,null,null,null
1606936455,null,null,null,18669.0,null,null,null,null,null
1606936485,null,null,null,18699.0,null,null,null,null,null
1606936515,null,null,null,18716.0,null,null,null,null,null
1606936545,null,null,null,18350.5,null,null,null,null,null
1606936575,null,null,null,18368.0,null,null,null,null,null
1606936605,null,null,null,18398.0,null,null,null,null,null
1606936635,null,null,null,18415.5,null,null,null,null,null
1606936665,null,null,null,18067.0,null,null,null,null,null
1606936695,null,null,null,18085.0,null,null,null,null,null
1606936725,null,null,null,18115.0,null,null,null,null,null
1606936755,null,null,null,17773.0,null,null,null,null,null
1607505166,null,null,null,null,3,null,null,null,null
1607505191,null,null,null,null,3,null,null,null,null
1607505221,null,null,null,null,3,null,null,null,null
1607505251,null,null,null,null,3,null,null,null,null
1607505281,null,null,null,null,3,null,null,null,null
1607505311,null,null,null,null,3,null,null,null,null
1607505341,null,null,null,null,3,null,null,null,null
1607505371,null,null,null,null,4,null,null,null,null
1607505401,null,null,null,null,4,null,null,null,null
1607505431,null,null,null,null,4,null,null,null,null
1607505461,null,null,null,null,4,null,null,null,null
1607505491,null,null,null,null,4,null,null,null,null
1607505521,null,null,null,null,4,null,null,null,null
1607505551,null,null,null,null,4,null,null,null,null
1607505581,null,null,null,null,8,null,null,null,null
1607505611,null,null,null,null,8,null,null,null,null
1607505641,null,null,null,null,8,null,null,null,null
1607505671,null,null,null,null,8,null,null,null,null
1607505701,null,null,null,null,8,null,null,null,null
1607505731,null,null,null,null,8,null,null,null,null
1607505761,null,null,null,null,7,null,null,null,null
1607505791,null,null,null,null,7,null,null,null,null
1607505821,null,null,null,null,7,null,null,null,null
1607505851,null,null,null,null,7,null,null,null,null
1607505881,null,null,null,null,7,null,null,null,null
1607505911,null,null,null,null,7,null,null,null,null
1607505941,null,null,null,null,7,null,null,null,null
1607505971,null,null,null,null,7,null,null,null,null
1607506001,null,null,null,null,8,null,null,null,null
1607506031,null,null,null,null,8,null,null,null,null
1607506061,null,null,null,null,8,null,null,null,null
1607506091,null,null,null,null,8,null,null,null,null
1607506121,null,null,null,null,9,null,null,null,null
1607506151,null,null,null,null,9,null,null,null,null
1607506181,null,null,null,null,9,null,null,null,null
1607506211,null,null,null,null,8,null,null,null,null
1607506241,null,null,null,null,9,null,null,null,null
1607506271,null,null,null,null,9,null,null,null,null
1607506301,null,null,null,null,9,null,null,null,null
1607506331,null,null,null,null,8,null,null,null,null
1607506361,null,null,null,null,8,null,null,null,null
1607506391,null,null,null,null,8,null,null,null,null
1607506421,null,null,null,null,8,null,null,null,null
1607506451,null,null,null,null,8,null,null,null,null
1607506481,null,null,null,null,8,null,null,null,null
1607506511,null,null,null,null,8,null,null,null,null
1607506541,null,null,null,null,8,null,null,null,null
1607506571,null,null,null,null,8,null,null,null,null
1607506601,null,null,null,null,8,null,null,null,null
1607506631,null,null,null,null,8,null,null,null,null
1607506661,null,null,null,null,8,null,null,null,null
1607506691,null,null,null,null,8,null,null,null,null
1607506721,null,null,null,null,8,null,null,null,null
1607506751,null,null,null,null,8,null,null,null,null
1607506781,null,null,null,null,8,null,null,null,null
1607506811,null,null,null,null,7,null,null,null,null
1607506841,null,null,null,null,8,null,null,null,null
1607506871,null,null,null,null,8,null,null,null,null
1607506901,null,null,null,null,8,null,null,null,null
1607506931,null,null,null,null,8,null,null,null,null
1607506961,null,null,null,null,8,null,null,null,null
1607506991,null,null,null,null,8,null,null,null,null
1607507021,null,null,null,null,8,null,null,null,null
1607507051,null,null,null,null,8,null,null,null,null
1607507081,null,null,null,null,8,null,null,null,null
1607507111,null,null,null,null,8,null,null,null,null
1607507141,null,null,null,null,8,null,null,null,null
1607507171,null,null,null,null,8,null,null,null,null
1607507201,null,null,null,null,8,null,null,null,null
1607507231,null,null,null,null,8,null,null,null,null
1607507261,null,null,null,null,7,null,null,null,null
1607507291,null,null,null,null,7,null,null,null,null
1607507321,null,null,null,null,7,null,null,null,null
1607507351,null,null,null,null,7,null,null,null,null
1607507381,null,null,null,null,7,null,null,null,null
1607507411,null,null,null,null,7,null,null,null,null
1607507441,null,null,null,null,7,null,null,null,null
1607507471,null,null,null,null,7,null,null,null,null
1607507501,null,null,null,null,7,null,null,null,null
1607507531,null,null,null,null,7,null,null,null,null
1607507561,null,null,null,null,7,null,null,null,null
1607507591,null,null,null,null,7,null,null,null,null
1607507621,null,null,null,null,7,null,null,null,null
1607507651,null,null,null,null,7,null,null,null,null
1607507681,null,null,null,null,7,null,null,null,null
1607507711,null,null,null,null,7,null,null,null,null
1607507741,null,null,null,null,7,null,null,null,null
1607507771,null,null,null,null,7,null,null,null,null
1607507801,null,null,null,null,7,null,null,null,null
1607507831,null,null,null,null,7,null,null,null,null
1607507861,null,null,null,null,7,null,null,null,null
1607507891,null,null,null,null,7,null,null,null,null
1607507921,null,null,null,null,7,null,null,null,null
1607507951,null,null,null,null,7,null,null,null,null
1607507981,null,null,null,null,7,null,null,null,null
1607508011,null,null,null,null,7,null,null,null,null
1607508041,null,null,null,null,7,null,null,null,null
1607508071,null,null,null,null,7,null,null,null,null
1607508101,null,null,null,null,7,null,null,null,null
1607508131,null,null,null,null,7,null,null,null,null
1607508161,null,null,null,null,7,null,null,null,null
1607508191,null,null,null,null,7,null,null,null,null
1607508221,null,null,null,null,7,null,null,null,null
1607508251,null,null,null,null,7,null,null,null,null
1607508281,null,null,null,null,7,null,null,null,null
1607508311,null,null,null,null,6,null,null,null,null
1607508341,null,null,null,null,6,null,null,null,null
1607508371,null,null,null,null,6,null,null,null,null
1607508401,null,null,null,null,6,null,null,null,null
1607508431,null,null,null,null,6,null,null,null,null
1607508461,null,null,null,null,6,null,null,null,null
1607508491,null,null,null,null,6,null,null,null,null
1607508521,null,null,null,null,6,null,null,null,null
1607508551,null,null,null,null,6,null,null,null,null
1607508581,null,null,null,null,6,null,null,null,null
1607508611,null,null,null,null,6,null,null,null,null
1607508641,null,null,null,null,6,null,null,null,null
1607508671,null,null,null,null,6,null,null,null,null
1607508701,null,null,null,null,6,null,null,null,null
1607508731,null,null,null,null,6,null,null,null,null
1607508761,null,null,null,null,6,null,null,null,null
1607508791,null,null,null,null,6,null,null,null,null
1607508821,null,null,null,null,6,null,null,null,null
1607508851,null,null,null,null,6,null,null,null,null
1607508881,null,null,null,null,6,null,null,null,null
1607508911,null,null,null,null,6,null,null,null,null
1607508941,null,null,null,null,6,null,null,null,null
1607508971,null,null,null,null,6,null,null,null,null
1607509001,null,null,null,null,6,null,null,null,null
1607509031,null,null,null,null,6,null,null,null,null
1607509061,null,null,null,null,6,null,null,null,null
1607509091,null,null,null,null,6,null,null,null,null
1607509121,null,null,null,null,6,null,null,null,null
1607509151,null,null,null,null,6,null,null,null,null
1607509181,null,null,null,null,6,null,null,null,null
1607509211,null,null,null,null,6,null,null,null,null
1607509241,null,null,null,null,6,null,null,null,null
1607509271,null,null,null,null,6,null,null,null,null
1607509301,null,null,null,null,6,null,null,null,null
1607509331,null,null,null,null,6,null,null,null,null
1607509361,null,null,null,null,6,null,null,null,null
1607509391,null,null,null,null,6,null,null,null,null
1607509421,null,null,null,null,5,null,null,null,null
1607509451,null,null,null,null,5,null,null,null,null
1607509481,null,null,null,null,5,null,null,null,null
1607509511,null,null,null,null,7,null,null,null,null
1607509541,null,null,null,null,7,null,null,null,null
1607509571,null,null,null,null,7,null,null,null,null
1607509601,null,null,null,null,7,null,null,null,null
1607509631,null,null,null,null,7,null,null,null,null
1607509661,null,null,null,null,6,null,null,null,null
1607509691,null,null,null,null,7,null,null,null,null
1607509721,null,null,null,null,6,null,null,null,null
1607509751,null,null,null,null,6,null,null,null,null
1607509781,null,null,null,null,6,null,null,null,null
1607509811,null,null,null,null,6,null,null,null,null
1607509841,null,null,null,null,6,null,null,null,null
1607509871,null,null,null,null,6,null,null,null,null
1607509901,null,null,null,null,6,null,null,null,null
1607509931,null,null,null,null,6,null,null,null,null
1607509961,null,null,null,null,5,null,null,null,null
1607509991,null,null,null,null,5,null,null,null,null
1607510021,null,null,null,null,6,null,null,null,null
1607510051,null,null,null,null,6,null,null,null,null
1607510081,null,null,null,null,6,null,null,null,null
1607510111,null,null,null,null,6,null,null,null,null
1607510141,null,null,null,null,6,null,null,null,null
1607510171,null,null,null,null,6,null,null,null,null
1607510201,null,null,null,null,6,null,null,null,null
1607510231,null,null,null,null,6,null,null,null,null
1607510261,null,null,null,null,6,null,null,null,null
1607510291,null,null,null,null,6,null,null,null,null
1607510321,null,null,null,null,6,null,null,null,null
1607510351,null,null,null,null,6,null,null,null,null
1607510381,null,null,null,null,6,null,null,null,null
1607510411,null,null,null,null,6,null,null,null,null
1607510441,null,null,null,null,6,null,null,null,null
1607510471,null,null,null,null,6,null,null,null,null
1607510501,null,null,null,null,6,null,null,null,null
1607510531,null,null,null,null,6,null,null,null,null
1607510561,null,null,null,null,6,null,null,null,null
1607510591,null,null,null,null,6,null,null,null,null
1607510621,null,null,null,null,6,null,null,null,null
1607510651,null,null,null,null,6,null,null,null,null
1607510681,null,null,null,null,6,null,null,null,null
1607510711,null,null,null,null,6,null,null,null,null
1607510741,null,null,null,null,6,null,null,null,null
1607510771,null,null,null,null,6,null,null,null,null
1607510801,null,null,null,null,6,null,null,null,null
